mng_item	LJ_rank	Swadesh100	Swadesh200	ura100	ura149	concept	language	lgid3	item	item_IPA	form_set	cogn_set	borr_source	borr_qual	ETYm_notes	ref_borr	glossing_notes	general_notes	ref_abbr	age_term_pq (BCE/CE)	age_term_aq (BCE/CE)
198	-	1	1	-	1	walk / kävellä	Karelian Proper	204	kävellä		1	a	Germanic	clear	Cf. Goth "skēwjan" 'walk, move' Deriv. From *käve < käydä Van Linde 2007: ger EESm unproblematic	EES, Van Linde 2007			KKSV	ca 1000 BCE	ca 200 BCE
198	-	1	1	-	1	walk / kävellä	Veps	207	kävelta ~ kävuda		1	a	Germanic	clear	Cf. Goth "skēwjan" 'walk, move' Deriv. From *käve < käydä Van Linde 2007: ger EESm unproblematic	EES, Van Linde 2007			VVS	ca 1000 BCE	ca 200 BCE
198	-	1	1	-	1	walk / kävellä	Ingrian	208	kävellä		1	a	Germanic	clear	Cf. Goth "skēwjan" 'walk, move' Deriv. From *käve < käydä Van Linde 2007: ger EESm unproblematic	EES, Van Linde 2007			InkmSk	ca 1000 BCE	ca 200 BCE
198	-	1	1	-	1	walk / kävellä	Western Votic	209	jaлge̮ttē̮ma		14	n			From PFU *ji̮lka				VKJMS		
198	-	1	1	-	1	walk / kävellä	Standard Estonian	210	käia		1	a	Germanic	clear	Cf. Goth "skēwjan" 'walk, move' Deriv. From *käve < käydä Van Linde 2007: ger EESm unproblematic	EES, Van Linde 2007			SVSk	ca 1000 BCE	ca 200 BCE
198	-	1	1	-	1	walk / kävellä	Võro South Estonian	211	kynd'ma		13	m							VESr		
198	-	1	1	-	1	walk / kävellä	Courland Livonian	212	kǟʾdə		1	a	Germanic	clear	Cf. Goth "skēwjan" 'walk, move' Deriv. From *käve < käydä Van Linde 2007: ger EESm unproblematic	EES, Van Linde 2007			LivWb	ca 1000 BCE	ca 200 BCE
198	-	1	1	-	1	walk / kävellä	Erzya	301	jakams		3	c	FU		From PFU *jakka- 'go, reach' ?	Vershinin 2011			MordWb		
198	-	1	1	-	1	walk / kävellä	Meadow Mari	401	koštam		4	d							SMSk, TscherWb		
198	-	1	1	-	1	walk / kävellä	Komi-Zyrian	501	vetli̮ni̮		5	e	FU / Permic		Unclear connection to mansi	KESK			SyrjWsch		
198	-	1	1	-	1	walk / kävellä	Komi-Permyak	503	vetle̮tli̮ni̮		5	e	FU / Permic		Unclear connection to mansi	KESK			KoPRSl		
198	-	1	1	-	1	walk / kävellä	Udmurt	504	vetli̮ni̮		5	e	FU / Permic		Unclear connection to mansi	KESK			WotjWsch		
198	-	1	1	-	1	walk / kävellä	Udmurt	504	wami̮šti̮ni̮		6	f							WotjWsch		
198	-	1	1	-	1	walk / kävellä	Hungarian	601	jár		7	g	FU		Debated development. Rich in meanings. Stems *jorkɜ- 'turn, wind' and *jorɜ- 'to roll' possibly together. Deriv from  gyal- (< *jal-) suggested by Bárcsi, but unlikely. Turkic origin proposed by Palló, but not likely based on variation in meaning.	 Zaizc2006, Tesz, UEW			FMSz		
198	-	1	1	-	1	walk / kävellä	Hungarian	601	gyalogol		8	h	FU		From FU stem *jalka 'foot' Deriv. 	Zaizc2006, Tesz			FMSz		
198	-	1	1	-	1	walk / kävellä	Sosva Mansi	701	jali, jaliɣli		9	i							WogWb		
198	-	1	1	-	1	walk / kävellä	Sosva Mansi	701	jōmi		10	j							WogWb		
198	-	1	1	-	1	walk / kävellä	Vakh-Vasyugan Khanty	807	jǝlil-		9	i	Ob-Ugric		Mansi equivalent given	DEWOS			DEWbOstj		
198	-	1	1	-	1	walk / kävellä	Tundra Nenets	902	yadə°		11	k			From PU *juta- 'go, walk, wander'				JurSWb		
198	-	1	1	-	1	walk / kävellä	Selkup	907	qüəl-		12	l							SölkWb		
199	-	1	1	1	1	warm / lämmin	Proto-Uralic*	0	*päwi		4	d							UEW, Sam88		
199	-	1	1	1	1	warm / lämmin	South Saami	101	bïjveles		4	d							NSsNdb		
199	-	1	1	1	1	warm / lämmin	Ume Saami	102	bìvvala		4	d							WbWlap		
199	-	1	1	1	1	warm / lämmin	Pite Saami	104	lieggas		3	c	Saamic			Sammallahti 1998.					
199	-	1	1	1	1	warm / lämmin	Pite Saami	104	bivvalis		4	d									
199	-	1	1	1	1	warm / lämmin	Pite Saami	104	báhkas		5	e									
199	-	1	1	1	1	warm / lämmin	North Saami	105	liekkas		3	c	Saamic			Sammallahti 1998.			SSSg		
199	-	1	1	1	1	warm / lämmin	Inari Saami	106	liegas		3	c	Saamic			Sammallahti 1998.			InsSSk		
199	-	1	1	1	1	warm / lämmin	Skolt Saami	107	liõggâs		3	c	Saamic			Sammallahti 1998.			SKosSk		
199	-	1	1	1	1	warm / lämmin	Skolt Saami	107	paakkâs		5	e							SKosSk		
199	-	1	1	1	1	warm / lämmin	Kildin Saami	108	poahk		5	e							WOLD		
199	-	1	1	1	1	warm / lämmin	Standard Finnish	203	lämmin		1	a	PFV		*lämpɜ 	SSA, NES, UEW			-		
199	-	1	1	1	1	warm / lämmin	Karelian Proper	204	lämmin		1	a	PFV		*lämpɜ 	SSA, NES, UEW			KKSV		
199	-	1	1	1	1	warm / lämmin	Veps	207	lʹäm		1	a	PFV		*lämpɜ 	SSA, NES, UEW			VVS		
199	-	1	1	1	1	warm / lämmin	Ingrian	208	lämmǟ		1	a	PFV		*lämpɜ 	SSA, NES, UEW			InkmSk		
199	-	1	1	1	1	warm / lämmin	Ingrian	208	sōja		2	b	Iranian	possible	Separate borrowings, mari, komi, udmurt. Balt origin proposed for Finnicc, but debated	EES, Junttila2016, SSA			InkmSk		
199	-	1	1	1	1	warm / lämmin	Ingrian	208	vari		11	k					'Warm, hot'		InkmSk		
199	-	1	1	1	1	warm / lämmin	Western Votic	209	sōje̮		2	b	Iranian	possible	Separate borrowings, mari, komi, udmurt. Balt origin proposed for Finnicc, but debated	EES, Junttila2016, SSA			VKJMS		
199	-	1	1	1	1	warm / lämmin	Western Votic	209	löühkä		12	l							VKJMS		
199	-	1	1	1	1	warm / lämmin	Standard Estonian	210	soe		2	b	Iranian	possible	Separate borrowings, mari, komi, udmurt. Balt origin proposed for Finnicc, but debated	EES, Junttila2016, SSA			SVSk		
199	-	1	1	1	1	warm / lämmin	Võro South Estonian	211	lämmi		1	a	PFV		*lämpɜ 	SSA, NES, UEW			VESr		
199	-	1	1	1	1	warm / lämmin	Courland Livonian	212	lem		1	a	PFV		*lämpɜ 	SSA, NES, UEW			LivWb		
199	-	1	1	1	1	warm / lämmin	Erzya	301	lʹembe, lʹembińe		1	a	PFV		*lämpɜ 	SSA, NES, UEW		Latter deriv.	MordWb		
199	-	1	1	1	1	warm / lämmin	Meadow Mari	401	leβe		1	a	FU / U		Aikio 2014 > PU	Bereczki2013, UEW, Aikio 2014			SMSk, TscherWb		
199	-	1	1	1	1	warm / lämmin	Meadow Mari	401	šokšo		10	j					'Hot, warm'		SMSk, TscherWb		
199	-	1	1	1	1	warm / lämmin	Komi-Zyrian	501	šoni̮d		6	f							SyrjWsch		
199	-	1	1	1	1	warm / lämmin	Komi-Permyak	503	šoni̮t		6	f							KoPRSl		
199	-	1	1	1	1	warm / lämmin	Udmurt	504	šuni̮t		6	f							WotjWsch		
199	-	1	1	1	1	warm / lämmin	Hungarian	601	meleg		7	g	UGR		*mälɜ 'warm'	 Zaizc2006, Tesz, UEW			FMSz		
199	-	1	1	1	1	warm / lämmin	Sosva Mansi	701	māltip		7	g	UGR		*mälɜ 'warm'	 Zaizc2006, Tesz, UEW			WogWb		
199	-	1	1	1	1	warm / lämmin	Sosva Mansi	701	rēɣ, rēɣəŋ		8	h							WogWb		
199	-	1	1	1	1	warm / lämmin	Vakh-Vasyugan Khanty	807	meḷǝk		7	g	UGR		*mälɜ 'warm'	 Zaizc2006, Tesz, UEW			DEWbOstj		
199	-	1	1	1	1	warm / lämmin	Tundra Nenets	902	yiba		9	i			From PSd *ju-pa				JurSWb		
199	-	1	1	1	1	warm / lämmin	Selkup	907	pǖ		4	d							SölkWb		
200	-	0	1	-	1	wash / pestä	Proto-Uralic*	0	*muśki̮-		3	c							UEW, Sam88		
200	-	0	1	-	1	wash / pestä	South Saami	101	bïssedh		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			NSsNdb		
200	-	0	1	-	1	wash / pestä	Ume Saami	102	bassat		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			WbWlap		
200	-	0	1	-	1	wash / pestä	Pite Saami	104	bassat		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.					
200	-	0	1	-	1	wash / pestä	North Saami	105	bassat		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			SSSg		
200	-	0	1	-	1	wash / pestä	Inari Saami	106	poossađ		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			InsSSk		
200	-	0	1	-	1	wash / pestä	Skolt Saami	107	põõssâd		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			SKosSk		
200	-	0	1	-	1	wash / pestä	Kildin Saami	108	pēsse		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			WOLD		
200	-	0	1	-	1	wash / pestä	Standard Finnish	203	pestä		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			-		
200	-	0	1	-	1	wash / pestä	Karelian Proper	204	pessä		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			KKSV		
200	-	0	1	-	1	wash / pestä	Veps	207	pesta		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			VVS		
200	-	0	1	-	1	wash / pestä	Ingrian	208	pessä		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			InkmSk		
200	-	0	1	-	1	wash / pestä	Western Votic	209	pesemä		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			VKJMS		
200	-	0	1	-	1	wash / pestä	Standard Estonian	210	pesta		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			SVSk		
200	-	0	1	-	1	wash / pestä	Võro South Estonian	211	mõskma		3	c	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	EES			VESr		
200	-	0	1	-	1	wash / pestä	Courland Livonian	212	pi̯eʾzzə		1	a	Proto-Indo-European	possible	PIE ’to rub’ (or Pre-Germanic??) (Koivulehto) Equivalents in Baltic-Finnic, Saamic and Mordvin 	SSA, NES, Mikko, EES,  Koivulehto 2003.			LivWb		
200	-	0	1	-	1	wash / pestä	Erzya	301	šlʹams		2	b			Cogn. with Fin "huuhtoa" 'rinse with water'				MordWb		
200	-	0	1	-	1	wash / pestä	Meadow Mari	401	muškam		3	c	Proto-Indo-European	probable	PIE *mozg-eye/o-	Koivulehto2001.			SMSk, TscherWb		
200	-	0	1	-	1	wash / pestä	Komi-Zyrian	501	mi̮śki̮ni̮		3	c	Proto-Indo-European	probable	PIE *mozg-eye/o-	Koivulehto2001.			SyrjWsch		
200	-	0	1	-	1	wash / pestä	Komi-Permyak	503	miśśi̮ni̮, miśśe̮tni̮		3	c	Proto-Indo-European	probable	PIE *mozg-eye/o-	Koivulehto2001.		Former intr., latter tr. v.	KoPRSl		
200	-	0	1	-	1	wash / pestä	Udmurt	504	miśki̮ni̮		3	c	Proto-Indo-European	probable	PIE *mozg-eye/o-	Koivulehto2001.			WotjWsch		
200	-	0	1	-	1	wash / pestä	Hungarian	601	mos		3	c	Proto-Indo-European	probable	PIE *mozg-eye/o- > PU	Koivulehto2001, Rédei 1986			FMSz		
200	-	0	1	-	1	wash / pestä	Sosva Mansi	701	lowti		4	d							WogWb		
200	-	0	1	-	1	wash / pestä	Vakh-Vasyugan Khanty	807	lŏɣi̮t-		4	d							DEWbOstj		
200	-	0	1	-	1	wash / pestä	Vakh-Vasyugan Khanty	807	pos-		6	f			From PFU *puńća- 'push, squeeze'				DEWbOstj		
200	-	0	1	-	1	wash / pestä	Tundra Nenets	902	xəl°ta°		7	g							JurSWb		
200	-	0	1	-	1	wash / pestä	Selkup	907	mūsəlčə- ~ müsəlčə-		3	c	Proto-Indo-European	possible					SölkWb		
201	-	1	1	1	1	we / me	Proto-Uralic*	0	*mV		1	a							UEW, Sam88		
201	-	1	1	1	1	we / me	South Saami	101	mijjieh		1	a	U		*mȣ̈	SSA, NES, UEW, EES			NSsNdb		
201	-	1	1	1	1	we / me	Ume Saami	102	mijja		1	a	U		*mȣ̈	SSA, NES, UEW, EES			WbWlap		
201	-	1	1	1	1	we / me	Pite Saami	104	mija		1	a	U		*mȣ̈	SSA, NES, UEW, EES					
201	-	1	1	1	1	we / me	North Saami	105	mii		1	a	U		*mȣ̈	SSA, NES, UEW, EES			SSSg		
201	-	1	1	1	1	we / me	Inari Saami	106	mij		1	a	U		*mȣ̈	SSA, NES, UEW, EES			InsSSk		
201	-	1	1	1	1	we / me	Skolt Saami	107	mij		1	a	U		*mȣ̈	SSA, NES, UEW, EES			SKosSk		
201	-	1	1	1	1	we / me	Kildin Saami	108	mɨjj		1	a	U		*mȣ̈	SSA, NES, UEW, EES			WOLD		
201	-	1	1	1	1	we / me	Standard Finnish	203	me		1	a	U		*mȣ̈	SSA, NES, UEW, EES			-		
201	-	1	1	1	1	we / me	Karelian Proper	204	myö		1	a	U		*mȣ̈	SSA, NES, UEW, EES			KKSV		
201	-	1	1	1	1	we / me	Veps	207	me		1	a	U		*mȣ̈	SSA, NES, UEW, EES			VVS		
201	-	1	1	1	1	we / me	Ingrian	208	mȫ		1	a	U		*mȣ̈	SSA, NES, UEW, EES			InkmSk		
201	-	1	1	1	1	we / me	Western Votic	209	mǖ		1	a	U		*mȣ̈	SSA, NES, UEW, EES			VKJMS		
201	-	1	1	1	1	we / me	Standard Estonian	210	meie, me		1	a	U		*mȣ̈	SSA, NES, UEW, EES			SVSk		
201	-	1	1	1	1	we / me	Võro South Estonian	211	mii:q ~ mi		1	a	U		*mȣ̈	SSA, NES, UEW, EES			VESr		
201	-	1	1	1	1	we / me	Courland Livonian	212	meg ~ mēg		1	a	U		*mȣ̈	SSA, NES, UEW, EES			LivWb		
201	-	1	1	1	1	we / me	Erzya	301	miń		1	a	U		*mȣ̈	SSA, NES, UEW, EES			MordWb		
201	-	1	1	1	1	we / me	Meadow Mari	401	me		1	a	U		*mȣ̈	SSA, NES, UEW, EES			SMSk, TscherWb		
201	-	1	1	1	1	we / me	Komi-Zyrian	501	mi		1	a	U		*mȣ̈	SSA, NES, UEW, EES			SyrjWsch		
201	-	1	1	1	1	we / me	Komi-Permyak	503	mi ~ mije̮		1	a	U		*mȣ̈	SSA, NES, UEW, EES			KoPRSl		
201	-	1	1	1	1	we / me	Udmurt	504	mi		1	a	U		*mȣ̈	SSA, NES, UEW, EES			WotjWsch		
201	-	1	1	1	1	we / me	Hungarian	601	mi		1	a	U		*mȣ̈	SSA, NES, UEW, EES			FMSz		
201	-	1	1	1	1	we / me	Sosva Mansi	701	mān		1	a	U		*mȣ̈	SSA, NES, UEW, EES			WogWb		
201	-	1	1	1	1	we / me	Vakh-Vasyugan Khanty	807	məŋ		1	a	U		*mȣ̈	SSA, NES, UEW, EES			DEWbOstj		
201	-	1	1	1	1	we / me	Tundra Nenets	902	mənyaq		1	a	U		*mȣ̈	SSA, NES, UEW, EES			JurSWb		
201	-	1	1	1	1	we / me	Selkup	907	mē		1	a	U		*mȣ̈	SSA, NES, UEW, EES			SölkWb		
202	-	0	1	-	-	wet / märkä	Proto-Uralic*	0	[Not reconstructable]		?	?						PFU: *ńačkV	UEW, Sam88		
202	-	0	1	-	-	wet / märkä	South Saami	101	lovve		4	d							NSsNdb		
202	-	0	1	-	-	wet / märkä	Ume Saami	102	luvvas		4	d					'Damp', "luvvat" 'become wet'		WbWlap		
202	-	0	1	-	-	wet / märkä	Pite Saami	104	luvvas		4	d									
202	-	0	1	-	-	wet / märkä	North Saami	105	njuoskkas		3	c	FU		*ńačkᴈ  Aikio 2009 finds equivalent in Khanty	UEW			SSSg		
202	-	0	1	-	-	wet / märkä	Inari Saami	106	njuoskas		3	c	FU		*ńačkᴈ  Aikio 2009 finds equivalent in Khanty	UEW			InsSSk		
202	-	0	1	-	-	wet / märkä	Skolt Saami	107	njuõckâs		3	c	FU		*ńačkᴈ  Aikio 2009 finds equivalent in Khanty	UEW			SKosSk		
202	-	0	1	-	-	wet / märkä	Kildin Saami	108	njūckas		3	c	FU		*ńačkᴈ  Aikio 2009 finds equivalent in Khanty	UEW			WOLD		
202	-	0	1	-	-	wet / märkä	Standard Finnish	203	märkä		1	a	Baltic	probable	Equivalents in Baltic-Finnic. A (rejected ?) Ger. Loan origin also proposed Junttila 2015: balt accepted	SSA, NES, EES, Junntila 2015.			-		
202	-	0	1	-	-	wet / märkä	Karelian Proper	204	märkä		1	a	Baltic	probable	Equivalents in Baltic-Finnic. A (rejected ?) Ger. Loan origin also proposed Junttila 2015: balt accepted	SSA, NES, EES, Junntila 2015.			KKSV		
202	-	0	1	-	-	wet / märkä	Veps	207	märg		1	a	Baltic	probable	Equivalents in Baltic-Finnic. A (rejected ?) Ger. Loan origin also proposed Junttila 2015: balt accepted	SSA, NES, EES, Junntila 2015.			VVS		
202	-	0	1	-	-	wet / märkä	Ingrian	208	märɢä		1	a	Baltic	probable	Equivalents in Baltic-Finnic. A (rejected ?) Ger. Loan origin also proposed Junttila 2015: balt accepted	SSA, NES, EES, Junntila 2015.			InkmSk		
202	-	0	1	-	-	wet / märkä	Western Votic	209	märtš́		1	a	Baltic	probable	Equivalents in Baltic-Finnic. A (rejected ?) Ger. Loan origin also proposed Junttila 2015: balt accepted	SSA, NES, EES, Junntila 2015.			VKJMS		
202	-	0	1	-	-	wet / märkä	Standard Estonian	210	märg		1	a	Baltic	probable	Equivalents in Baltic-Finnic. A (rejected ?) Ger. Loan origin also proposed Junttila 2015: balt accepted	SSA, NES, EES, Junntila 2015.			SVSk		
202	-	0	1	-	-	wet / märkä	Võro South Estonian	211	likõ		13	m							VESr		
202	-	0	1	-	-	wet / märkä	Võro South Estonian	211	hämm		14	n							VESr		
202	-	0	1	-	-	wet / märkä	Courland Livonian	212	kaʾižʹžʹi ~ kaʾžʹžʹi		2	b	FU		*kasinen kasi 'kaste, kasti'	SSA			LivWb		
202	-	0	1	-	-	wet / märkä	Erzya	301	načko		3	c	FU		*ńačkɜ 'wet, humid, watery, raw '  Nahkea unclear cognate	Bereczki2013, UEW			MordWb		
202	-	0	1	-	-	wet / märkä	Meadow Mari	401	nočko		3	c	FU		*ńačkɜ 'wet, humid, watery, raw '  Nahkea unclear cognate	Bereczki2013, UEW			SMSk, TscherWb		
202	-	0	1	-	-	wet / märkä	Komi-Zyrian	501	va		5	e							SyrjWsch		
202	-	0	1	-	-	wet / märkä	Komi-Permyak	503	va		5	e							KoPRSl		
202	-	0	1	-	-	wet / märkä	Komi-Permyak	503	ulʹ		15	o	FU			KESK			KoPRSl		
202	-	0	1	-	-	wet / märkä	Udmurt	504	kot		6	f							WotjWsch		
202	-	0	1	-	-	wet / märkä	Hungarian	601	nedves		7	g	Unknown origin		Deriv. From nedv 'moisture'.	Zaizc2006, Tesz			FMSz		
202	-	0	1	-	-	wet / märkä	Sosva Mansi	701	ńār		8	h							WogWb		
202	-	0	1	-	-	wet / märkä	Vakh-Vasyugan Khanty	807	mori̮ ~ mŏri̮		9	i							DEWbOstj		
202	-	0	1	-	-	wet / märkä	Vakh-Vasyugan Khanty	807	lălǝŋ		12	l	FU		*sȣsɜ-	UEW (uralonet), DEWOS			DEWbOstj		
202	-	0	1	-	-	wet / märkä	Tundra Nenets	902	səqnyuy°		10	j							JurSWb		
202	-	0	1	-	-	wet / märkä	Selkup	907	ćentalʹ		11	k							SölkWb		
203	-	0	1	1	1	when / milloin, koska	Proto-Uralic*	0	[Not reconstructable]		?	?						Possibly an inflected form of a pronominal stem used in this meaning; cannot be reconstructed	UEW, Sam88		
203	-	0	1	1	1	when / milloin, koska	South Saami	101	gosse, gåessie		2	b	U / Finno-Saamic			SSA, NES			NSsNdb		
203	-	0	1	1	1	when / milloin, koska	Ume Saami	102	gåssee		2	b	U / Finno-Saamic			SSA, NES			WbWlap		
203	-	0	1	1	1	when / milloin, koska	Pite Saami	104	gåsse		2	b	U / Finno-Saamic			SSA, NES					
203	-	0	1	1	1	when / milloin, koska	North Saami	105	goas		2	b	U / Finno-Saamic			SSA, NES			SSSg		
203	-	0	1	1	1	when / milloin, koska	Inari Saami	106	koas		2	b	U / Finno-Saamic			SSA, NES			InsSSk		
203	-	0	1	1	1	when / milloin, koska	Skolt Saami	107	kuäʹss		2	b	U / Finno-Saamic			SSA, NES			SKosSk		
203	-	0	1	1	1	when / milloin, koska	Kildin Saami	108	kuess’		2	b	U / Finno-Saamic			SSA, NES			WOLD		
203	-	0	1	1	1	when / milloin, koska	Standard Finnish	203	milloin		1	a	Finnic / U		Stem mi- from U	SSA, NES, UEW			-		
203	-	0	1	1	1	when / milloin, koska	Standard Finnish	203	koska		2	b	U / Finno-Saamic			SSA, NES			-		
203	-	0	1	1	1	when / milloin, koska	Karelian Proper	204	kos		2	b	U / Finno-Saamic			SSA, NES			KKSV		
203	-	0	1	1	1	when / milloin, koska	Karelian Proper	204	konsa		2	b	U / Finno-Saamic			SSA, NES			KKSV		
203	-	0	1	1	1	when / milloin, koska	Veps	207	konz		2	b	U / Finno-Saamic			SSA, NES			VVS		
203	-	0	1	1	1	when / milloin, koska	Ingrian	208	milloĭn		1	a	Finnic / U		Stem mi- from U	SSA, NES, UEW			InkmSk		
203	-	0	1	1	1	when / milloin, koska	Ingrian	208	konz		2	b	U / Finno-Saamic			SSA, NES			InkmSk		
203	-	0	1	1	1	when / milloin, koska	Western Votic	209	ke̮ns		2	b	U / Finno-Saamic			SSA, NES			VKJMS		
203	-	0	1	1	1	when / milloin, koska	Standard Estonian	210	millal		1	a	Finnic / U		Stem mi- from U	SSA, NES, UEW			SVSk		
203	-	0	1	1	1	when / milloin, koska	Standard Estonian	210	kunas		2	b	U / Finno-Saamic			SSA, NES			SVSk		
203	-	0	1	1	1	when / milloin, koska	Võro South Estonian	211	kuna ~ kunas		2	b	U / Finno-Saamic			SSA, NES			VESr		
203	-	0	1	1	1	when / milloin, koska	Courland Livonian	212	kunà ~ kunàks etc.		2	b	U / Finno-Saamic			SSA, NES			LivWb		
203	-	0	1	1	1	when / milloin, koska	Erzya	301	źardo		4	d	PFV / Mordvinic		Unclear development	Vershinin 2004			MordWb		
203	-	0	1	1	1	when / milloin, koska	Meadow Mari	401	kunam		2	b	U		*ku., -*ko-	UEW			SMSk, TscherWb		
203	-	0	1	1	1	when / milloin, koska	Komi-Zyrian	501	kor		2	b	U		*ku., -*ko-	UEW			SyrjWsch		
203	-	0	1	1	1	when / milloin, koska	Komi-Permyak	503	ke̮r		2	b	U		*ku., -*ko-	UEW			KoPRSl		
203	-	0	1	1	1	when / milloin, koska	Udmurt	504	ku		2	b	U		*ku., -*ko-	UEW			WotjWsch		
203	-	0	1	1	1	when / milloin, koska	Hungarian	601	mikor		1	a	U / Hungarian		Stem mi- from U	Tesz			FMSz		
203	-	0	1	1	1	when / milloin, koska	Sosva Mansi	701	χuń		2	b	U			UEW			WogWb		
203	-	0	1	1	1	when / milloin, koska	Vakh-Vasyugan Khanty	807	mǝtlät, mǝtlätnǝ		1	a	U			UEW			DEWbOstj		
203	-	0	1	1	1	when / milloin, koska	Vakh-Vasyugan Khanty	807	kuntɜ		2	b	U			UEW			DEWbOstj		
203	-	0	1	1	1	when / milloin, koska	Tundra Nenets	902	syax°h		3	c			Cognacy uncertain				JurSWb		
203	-	0	1	1	1	when / milloin, koska	Selkup	907	kun śāɣən		2	b	U			UEW			SölkWb		
203	-	0	1	1	1	when / milloin, koska	Selkup	907	kun śāɣən		3	c							SölkWb		
204	-	0	1	1	1	where / missä	Proto-Uralic*	0	[Not reconstructable]		?	?						Possibly an inflected form of a pronominal stem used in this meaning; cannot be reconstructed	UEW, Sam88		
204	-	0	1	1	1	where / missä	South Saami	101	gusnie		2	b	U			EES ,SSA,, UEW			NSsNdb		
204	-	0	1	1	1	where / missä	Ume Saami	102	güssnè		2	b	U			EES ,SSA,, UEW			WbWlap		
204	-	0	1	1	1	where / missä	Pite Saami	104	gusne, guggu, gunne		2	b	U			EES ,SSA,, UEW					
204	-	0	1	1	1	where / missä	North Saami	105	gos		2	b	U			EES ,SSA,, UEW			SSSg		
204	-	0	1	1	1	where / missä	Inari Saami	106	kost		2	b	U			EES ,SSA,, UEW			InsSSk		
204	-	0	1	1	1	where / missä	Skolt Saami	107	koʹst		2	b	U			EES ,SSA,, UEW			SKosSk		
204	-	0	1	1	1	where / missä	Kildin Saami	108	kas’t		2	b	U			EES ,SSA,, UEW			WOLD		
204	-	0	1	1	1	where / missä	Standard Finnish	203	missä		1	a	U			SSA			-		
204	-	0	1	1	1	where / missä	Karelian Proper	204	kussa		2	b	U			EES ,SSA,, UEW			KKSV		
204	-	0	1	1	1	where / missä	Veps	207	kus		2	b	U			EES ,SSA,, UEW			VVS		
204	-	0	1	1	1	where / missä	Ingrian	208	kuz		2	b	U			EES ,SSA,, UEW			InkmSk		
204	-	0	1	1	1	where / missä	Western Votic	209	kuza		2	b	U			EES ,SSA,, UEW			VKJMS		
204	-	0	1	1	1	where / missä	Standard Estonian	210	kus		2	b	U			EES ,SSA,, UEW			SVSk		
204	-	0	1	1	1	where / missä	Võro South Estonian	211	kohn ~ kon ~ koh		2	b	U			EES ,SSA,, UEW			VESr		
204	-	0	1	1	1	where / missä	Courland Livonian	212	kus		2	b	U			EES ,SSA,, UEW			LivWb		
204	-	0	1	1	1	where / missä	Erzya	301	koso		2	b	U			EES ,SSA,, UEW			MordWb		
204	-	0	1	1	1	where / missä	Meadow Mari	401	kušto		2	b	U			EES ,SSA,, UEW			SMSk, TscherWb		
204	-	0	1	1	1	where / missä	Komi-Zyrian	501	ke̮n, ke̮ni, ki̮te̮n		2	b	U			EES ,SSA,, UEW			SyrjWsch		
