mng_item	LJ_rank	Swadesh100	Swadesh200	ura100	ura149	concept	language	lgid3	item	item_IPA	form_set	cogn_set	borr_source	borr_qual	ETYm_notes	ref_borr	glossing_notes	general_notes	ref_abbr	age_term_pq (BCE/CE)	age_term_aq (BCE/CE)
296	483	0	0	-	1	dream / uneksia	Tundra Nenets	902	yude-		5	e				Janhunen 1977			JurSWb		
296	483	0	0	-	1	dream / uneksia	Selkup	907	kǖtäptə-, kǖtäptəmpi-		5	e						"Deriv. from ""k�?t?"" 'dream'"	S�lkWb		
297	484	0	0	-	1	charcoal / puuhiili	Udmurt	504	egi̮r		6	f	Iranian	clear		Holopainen 2019	'Coal'		WotjWsch		
297	484	0	0	-	1	charcoal / puuhiili	Ume Saami	102	tjadda		2	b	Indo-Iranian	possible	Koivulehto 2001d and Sammallahti 1999: Indo-ir (saami only), Wiklund proto-scandinavian	Koivulehto 2001d, Sammallahti 1999			WbWlap		
297	484	0	0	-	1	charcoal / puuhiili	Pite Saami	104	tjádda ~ tjarra		2	b	Indo-Iranian	possible	Koivulehto 2001d and Sammallahti 1999: Indo-ir (saami only), Wiklund proto-scandinavian	Koivulehto 2001d, Sammallahti 1999					
297	484	0	0	-	1	charcoal / puuhiili	Inari Saami	106	čiđđa		2	b	Indo-Iranian	possible	Koivulehto 2001d and Sammallahti 1999: Indo-ir (saami only), Wiklund proto-scandinavian	Koivulehto 2001d, Sammallahti 1999			InsSSk		
297	484	0	0	-	1	charcoal / puuhiili	South Saami	101	tjïrre		2	b	Indo-Iranian	possible	Koivulehto 2001d and Sammallahti 1999: Indo-ir (saami only), Wiklund proto-scandinavian	Koivulehto 2001d, Sammallahti 1999			NSsNdb		
297	484	0	0	-	1	charcoal / puuhiili	Proto-Uralic*	0	*śüδʹi		2	b							UEW, Sam88		
297	484	0	0	-	1	charcoal / puuhiili	North Saami	105	čitna		3	c			s???ne *tinder fungus' Unclear relation.	Zaizc2006, UEW			SSSg		
297	484	0	0	-	1	charcoal / puuhiili	Skolt Saami	107	iil		1	a			Possibly Finnic. Rejected Mari equivalent, probably rejected Baltic loan origin	SSA, NES			SKosSk		
297	484	0	0	-	1	charcoal / puuhiili	Kildin Saami	108	ɨll, mūrr-ɨll		1	a			Possibly Finnic. Rejected Mari equivalent, probably rejected Baltic loan origin	SSA, NES			WOLD		
297	484	0	0	-	1	charcoal / puuhiili	Standard Finnish	203	hiili, puuhiili		1	a			Possibly Finnic. Rejected Mari equivalent, probably rejected Baltic loan origin	SSA, NES	"""Hiili"" 'coal (in general)', ""puuhiili"" 'charcoal', lit. 'wood coal'"		-		
297	484	0	0	-	1	charcoal / puuhiili	Karelian Proper	204	hiili		1	a			Possibly Finnic. Rejected Mari equivalent, probably rejected Baltic loan origin	SSA, NES			KKSV		
297	484	0	0	-	1	charcoal / puuhiili	Veps	207	hilʹ		1	a			Possibly Finnic. Rejected Mari equivalent, probably rejected Baltic loan origin	SSA, NES			VVS		
297	484	0	0	-	1	charcoal / puuhiili	Ingrian	208	hīli		1	a			Possibly Finnic. Rejected Mari equivalent, probably rejected Baltic loan origin	SSA, NES			InkmSk		
297	484	0	0	-	1	charcoal / puuhiili	Western Votic	209	īli		1	a			Possibly Finnic. Rejected Mari equivalent, probably rejected Baltic loan origin	SSA, NES			VKJMS		
297	484	0	0	-	1	charcoal / puuhiili	Western Votic	209	süsi		2	b				EES			VKJMS		
297	484	0	0	-	1	charcoal / puuhiili	Standard Estonian	210	süsi		2	b				EES			SVSk		
297	484	0	0	-	1	charcoal / puuhiili	V�ro South Estonian	211	hüdsi		2	b			Initial consonant dissimilated	EES			VESr		
297	484	0	0	-	1	charcoal / puuhiili	Courland Livonian	212	siʾž ~ süʾž		2	b				EES			LivWb		
297	484	0	0	-	1	charcoal / puuhiili	Erzya	301	śedʹ		2	b				EES			MordWb		
297	484	0	0	-	1	charcoal / puuhiili	Meadow Mari	401	šüj		2	b				EES			SMSk, TscherWb		
297	484	0	0	-	1	charcoal / puuhiili	Komi-Zyrian	501	šom		5	e				KESK			SyrjWsch		
297	484	0	0	-	1	charcoal / puuhiili	Komi-Permyak	503	šom		5	e				KESK			KoPRSl		
297	484	0	0	-	1	charcoal / puuhiili	Hungarian	601	szén, faszén		3	c			s???ne *tinder fungus' Unclear relation.	Zaizc2006, UEW	"""sz�n"" 'coal (in general)', ""fasz�n"" 'charcoal', lit. 'wood coal'"		FMSz		
297	484	0	0	-	1	charcoal / puuhiili	Sosva Mansi	701	lotaχ ~ lotəχ		4	d					'Embers, coal'		WogWb		
297	484	0	0	-	1	charcoal / puuhiili	Vakh-Vasyugan Khanty	807	sö̆j		2	b				UEW (uralonet), DEWOS			DEWbOstj		
297	484	0	0	-	1	charcoal / puuhiili	Tundra Nenets	902	yataqma		7	g				Janhunen 1977			JurSWb		
297	484	0	0	-	1	charcoal / puuhiili	Selkup	907	ćūc		2	b				EES, UEW		"Assim. form, in other dialects ""??t"""	S�lkWb		
298	485	0	0	-	-	uncle / set�, eno	Western Votic	209	onu		2	m	Estonian	clear					VKJMS		
298	485	0	0	-	-	uncle / set�, eno	Karelian Proper	204	teätä, tätä		7	g	Russian	clear					KKSV		
298	485	0	0	-	-	uncle / set�, eno	Veps	207	dädʹ		7	g	Russian	clear					VVS		
298	485	0	0	-	-	uncle / set�, eno	Ingrian	208	tǟᴅä		7	g	Russian	clear					InkmSk		
298	485	0	0	-	-	uncle / set�, eno	Western Votic	209	dǟᴅ		7	g	Russian	clear					VKJMS		
298	485	0	0	-	-	uncle / set�, eno	Erzya	301	dʹadʹa		7	n	Russian	clear			'Father's brother'		MordWb		
298	485	0	0	-	-	uncle / set�, eno	Komi-Permyak	503	dʹadʹ		7	o	Russian	clear					KoPRSl		
298	485	0	0	-	-	uncle / set�, eno	Udmurt	504	agai		11	k	Tatar	clear				Dialectal?	WotjWsch		
298	485	0	0	-	-	uncle / set�, eno	Proto-Uralic*	0	*čečä		1	a							UEW, Sam88		
298	485	0	0	-	-	uncle / set�, eno	Proto-Uralic*	0	*ekä		6	f							UEW, Sam88		
298	485	0	0	-	-	uncle / set�, eno	South Saami	101	tjietsie		1	a			*ek�	Sammallahti 1998	'Father's younger brother'		NSsNdb		
298	485	0	0	-	-	uncle / set�, eno	South Saami	101	jyöne		2	b			*ek�	Sammallahti 1998	'Mother's brother or male cousin'		NSsNdb		
298	485	0	0	-	-	uncle / set�, eno	South Saami	101	jiekie		6	f			*?e?�	SSA, NES, UEW	'Father's older brother'		NSsNdb		
298	485	0	0	-	-	uncle / set�, eno	Ume Saami	102	tjiehtsee		1	a			*ek�	Sammallahti 1998	'Father's brother'		WbWlap		
298	485	0	0	-	-	uncle / set�, eno	Ume Saami	102	jyödˈna		2	b			*ek�	Sammallahti 1998	'Mother's brother'		WbWlap		
298	485	0	0	-	-	uncle / set�, eno	Ume Saami	102	jiehkee		6	f			*?e?�	SSA, NES, UEW	'Father's oldest brother'		WbWlap		
298	485	0	0	-	-	uncle / set�, eno	Pite Saami	104	tjehtse		1	a			*ek�	Sammallahti 1998					
298	485	0	0	-	-	uncle / set�, eno	Pite Saami	104	eddnu		2	b			*ek�	Sammallahti 1998					
298	485	0	0	-	-	uncle / set�, eno	Pite Saami	104	iehke		6	f			*?e?�	SSA, NES, UEW					
298	485	0	0	-	-	uncle / set�, eno	North Saami	105	čeahci		1	a			*ek�	Sammallahti 1998	'Younger brother or male cousin of father'		SSSg		
298	485	0	0	-	-	uncle / set�, eno	North Saami	105	eanu		2	b			*ek�	Sammallahti 1998	'Mother's brother or male cousin'		SSSg		
298	485	0	0	-	-	uncle / set�, eno	North Saami	105	eahki		6	f			*?e?�	SSA, NES, UEW	'Older brother or male cousin of father'		SSSg		
298	485	0	0	-	-	uncle / set�, eno	Inari Saami	106	čeeci		1	a			*ek�	Sammallahti 1998	'Father's younger brother'		InsSSk		
298	485	0	0	-	-	uncle / set�, eno	Inari Saami	106	eänui		2	b			*ek�	Sammallahti 1998	'Mother's brother'		InsSSk		
298	485	0	0	-	-	uncle / set�, eno	Inari Saami	106	eehi		6	f			*?e?�	SSA, NES, UEW	'Father's older brother'		InsSSk		
298	485	0	0	-	-	uncle / set�, eno	Skolt Saami	107	čiẹʹcc		1	a			*ek�	Sammallahti 1998	'Older brother of father'		SKosSk		
298	485	0	0	-	-	uncle / set�, eno	Skolt Saami	107	jään		2	b			*ek�	Sammallahti 1998	'Mother's brother'		SKosSk		
298	485	0	0	-	-	uncle / set�, eno	Skolt Saami	107	jiẹʹǩǩ		6	f			*?e?�	SSA, NES, UEW	'Younger brother of father'		SKosSk		
298	485	0	0	-	-	uncle / set�, eno	Kildin Saami	108	čieʒ’		1	a			*ek�	Sammallahti 1998	'Older brother of father'		WOLD		
298	485	0	0	-	-	uncle / set�, eno	Kildin Saami	108	īnn		2	b			*ek�	Sammallahti 1998	'Mother's brother'		WOLD		
298	485	0	0	-	-	uncle / set�, eno	Kildin Saami	108	jēgk’		6	f			*?e?�	SSA, NES, UEW	'Younger brother of father'		WOLD		
298	485	0	0	-	-	uncle / set�, eno	Standard Finnish	203	setä		1	a			*?e?�	SSA, NES, UEW	'Father's brother'		-		
298	485	0	0	-	-	uncle / set�, eno	Standard Finnish	203	eno		2	b			Deriv. From en� 'big' < U Clear equivalents for eno in Baltic-Finnic and Saamic. Unclear in Komi and Samoyedic	SSA, NES	'Mother's brother'		-		
298	485	0	0	-	-	uncle / set�, eno	Ingrian	208	eno		2	b			Deriv. From en� 'big' < U Clear equivalents for eno in Baltic-Finnic and Saamic. Unclear in Komi and Samoyedic	SSA, NES	'Mother's brother'		InkmSk		
298	485	0	0	-	-	uncle / set�, eno	Western Votic	209	eno		2	b			Deriv. From en� 'big' < U Clear equivalents for eno in Baltic-Finnic and Saamic. Unclear in Komi and Samoyedic	SSA, NES	'Mother's brother'		VKJMS		
298	485	0	0	-	-	uncle / set�, eno	Standard Estonian	210	onu		2	b			Deriv. From en� 'big' < U Clear equivalents for eno in Baltic-Finnic and Saamic. Unclear in Komi and Samoyedic	SSA, NES			SVSk		
298	485	0	0	-	-	uncle / set�, eno	V�ro South Estonian	211	uno		2	b			Deriv. From en� 'big' < U Clear equivalents for eno in Baltic-Finnic and Saamic. Unclear in Komi and Samoyedic	SSA, NES			VESr		
298	485	0	0	-	-	uncle / set�, eno	V�ro South Estonian	211	lell		4	d							VESr		
298	485	0	0	-	-	uncle / set�, eno	Courland Livonian	212	sūr-veʾlʹkki		5	e					Lit. 'great-brother'		LivWb		
298	485	0	0	-	-	uncle / set�, eno	Erzya	301	lʹelʹa, tʹetʹań lʹelʹa		4	d				Cygnakin & Mosin 1977	"""L?el?a"" 'older brother, mother's brother'; ""t?et?an? l?el?a"" 'father's brother'"		MordWb		
298	485	0	0	-	-	uncle / set�, eno	Meadow Mari	401	čə̑čə̑		1	a			Equivalents in saami, mari and mansi	KESK	'Mother's brother'		SMSk, TscherWb		
298	485	0	0	-	-	uncle / set�, eno	Meadow Mari	401	iza		9	i			Semantic change from 'father'	UEW, Bereczki2013	'Father's brother'		SMSk, TscherWb		
298	485	0	0	-	-	uncle / set�, eno	Komi-Zyrian	501	ćož		1	a			*?e?�	SSA, NES, UEW			SyrjWsch		
298	485	0	0	-	-	uncle / set�, eno	Hungarian	601	nagybácsi		10	j			Compound. Nagy < FU/unknown, b�csi ,a variant of b�tya (debated origin, internal development or slavic loan) with a diminutive suffix	Zaizc2006			FMSz		
298	485	0	0	-	-	uncle / set�, eno	Sosva Mansi	701	sāsiɣ		1	a			Equivalents in saami, mari and mansi	KESK	'Younger brother of mother'	Deriv.	WogWb		
298	485	0	0	-	-	uncle / set�, eno	Sosva Mansi	701	aki		6	f					'Younger brother of father, older brother of mother'		WogWb		
298	485	0	0	-	-	uncle / set�, eno	Sosva Mansi	701	kaŋk		12	l							WogWb		
298	485	0	0	-	-	uncle / set�, eno	Vakh-Vasyugan Khanty	807	jǝɣlǝŋ		8	h			Unclear, DEWOS refers to Collinder	DEWOS	'Father's brother'		DEWbOstj		
298	485	0	0	-	-	uncle / set�, eno	Tundra Nenets	902	tyidya		1	a			*?e?�	SSA, NES, UEW			JurSWb		
298	485	0	0	-	-	uncle / set�, eno	Selkup	907	ilća		3	c							S�lkWb		
299	486	0	0	-	1	lung / keuhkot	Proto-Uralic*	0	*täwiw		2	b							UEW, Sam88		
299	486	0	0	-	1	lung / keuhkot	South Saami	101	geahpoe		1	a			Equivalents in Ingrian and Lyydi. Possibly derived from same stem as kevyt ' light'.	SSA, NES			NSsNdb		
299	486	0	0	-	1	lung / keuhkot	Ume Saami	102	[Form not found]		?	?							WbWlap		
299	486	0	0	-	1	lung / keuhkot	Pite Saami	104	giehpes, gähppa		1	a			Equivalents in Ingrian and Lyydi. Possibly derived from same stem as kevyt ' light'.	SSA, NES					
299	486	0	0	-	1	lung / keuhkot	North Saami	105	geahpis		1	a			Equivalents in Ingrian and Lyydi. Possibly derived from same stem as kevyt ' light'.	SSA, NES			SSSg		
299	486	0	0	-	1	lung / keuhkot	Inari Saami	106	keepis		1	a			Equivalents in Ingrian and Lyydi. Possibly derived from same stem as kevyt ' light'.	SSA, NES			InsSSk		
299	486	0	0	-	1	lung / keuhkot	Skolt Saami	107	ǩeäpˈpnõözz		1	a			Equivalents in Ingrian and Lyydi. Possibly derived from same stem as kevyt ' light'.	SSA, NES			SKosSk		
299	486	0	0	-	1	lung / keuhkot	Kildin Saami	108	kiehp’ness		1	a			Equivalents in Ingrian and Lyydi. Possibly derived from same stem as kevyt ' light'.	SSA, NES			WOLD		
299	486	0	0	-	1	lung / keuhkot	Standard Finnish	203	keuhkot		1	a			Equivalents in Ingrian and Lyydi. Possibly derived from same stem as kevyt ' light'.	SSA, NES			-		
299	486	0	0	-	1	lung / keuhkot	Karelian Proper	204	kouhko ~ kouhkoi		1	a			Equivalents in Ingrian and Lyydi. Possibly derived from same stem as kevyt ' light'.	SSA, NES			KKSV		
299	486	0	0	-	1	lung / keuhkot	Veps	207	tävu		2	b			*ta?we 'lungs' Hungarian correspodence unclear. Only the suffix d? ties the word to equivalents	Zaizc2006, UEW, Cs�cs2005.			VVS		
299	486	0	0	-	1	lung / keuhkot	Ingrian	208	kouhkut		1	a			Equivalents in Ingrian and Lyydi. Possibly derived from same stem as kevyt ' light'.	SSA, NES			InkmSk		
299	486	0	0	-	1	lung / keuhkot	Western Votic	209	kopse̮ᴅ		3	c				EES			VKJMS		
299	486	0	0	-	1	lung / keuhkot	Standard Estonian	210	kopsud		3	c				EES			SVSk		
299	486	0	0	-	1	lung / keuhkot	V�ro South Estonian	211	täüq		2	b			*ta?we 'lungs' Hungarian correspodence unclear. Only the suffix d? ties the word to equivalents	Zaizc2006, UEW, Cs�cs2005.			VESr		
299	486	0	0	-	1	lung / keuhkot	Courland Livonian	212	täʾu ~ täʾuv, täʾugəz		2	b			*ta?we 'lungs' Hungarian correspodence unclear. Only the suffix d? ties the word to equivalents	Zaizc2006, UEW, Cs�cs2005.			LivWb		
299	486	0	0	-	1	lung / keuhkot	Erzya	301	tʹevelʹav		2	b			*ta?we 'lungs' Hungarian correspodence unclear. Only the suffix d? ties the word to equivalents	Zaizc2006, UEW, Cs�cs2005.			MordWb		
299	486	0	0	-	1	lung / keuhkot	Erzya	301	melʹke		5	e			From *ma?lke (ma?l?e) 'breast'	Vershinin 2005, UEW			MordWb		
299	486	0	0	-	1	lung / keuhkot	Meadow Mari	401	šoδo		6	f			*sawta, s?awta 'gill' Equivalent in Saami	Bereczki2013, UEW			SMSk, TscherWb		
299	486	0	0	-	1	lung / keuhkot	Komi-Zyrian	501	ti̮		2	b			*ta?we 'lungs' Hungarian correspodence unclear. Only the suffix d? ties the word to equivalents	Zaizc2006, UEW, Cs�cs2005			SyrjWsch		
299	486	0	0	-	1	lung / keuhkot	Komi-Permyak	503	lʹogko		8	h							KoPRSl		
299	486	0	0	-	1	lung / keuhkot	Udmurt	504	ti̮		2	b			*ta?we 'lungs' Hungarian correspodence unclear. Only the suffix d? ties the word to equivalents	Zaizc2006, UEW, Cs�cs2005			WotjWsch		
299	486	0	0	-	1	lung / keuhkot	Hungarian	601	tüdő		2	b			*ta?we 'lungs' Hungarian correspodence unclear. Only the suffix d? ties the word to equivalents	Zaizc2006, UEW, Cs�cs2005			FMSz		
299	486	0	0	-	1	lung / keuhkot	Sosva Mansi	701	χōpsi		4	d							WogWb		
299	486	0	0	-	1	lung / keuhkot	Vakh-Vasyugan Khanty	807	tărɣǝt		7	g							DEWbOstj		
299	486	0	0	-	1	lung / keuhkot	Tundra Nenets	902	tyiwak°		2	b			*ta?we 'lungs' Hungarian correspodence unclear. Only the suffix d? ties the word to equivalents	Zaizc2006, UEW, Cs�cs2005			JurSWb		
299	486	0	0	-	1	lung / keuhkot	Selkup	907	[Form not found]		?	?							S�lkWb		
300	487	0	0	-	-	vulture / korppikotka	Sosva Mansi	701	kūrsən		5	e	Russian	clear					WogWb		
300	487	0	0	-	-	vulture / korppikotka	South Saami	101	[Form not found]		?	?							NSsNdb		
300	487	0	0	-	-	vulture / korppikotka	Ume Saami	102	[Form not found]		?	?							WbWlap		
300	487	0	0	-	-	vulture / korppikotka	Pite Saami	104	[Form not found]		?	?									
300	487	0	0	-	-	vulture / korppikotka	North Saami	105	ráhtọgoaskin		3	c							SSSg		
300	487	0	0	-	-	vulture / korppikotka	Inari Saami	106	[Form not found]		?	?							InsSSk		
300	487	0	0	-	-	vulture / korppikotka	Skolt Saami	107	[Form not found]		?	?							SKosSk		
300	487	0	0	-	-	vulture / korppikotka	Kildin Saami	108	[Form not found]		?	?							WOLD		
300	487	0	0	-	-	vulture / korppikotka	Standard Finnish	203	korppikotka		1	a			Compound (korppi from Swedish, kotka FW)				-		
300	487	0	0	-	-	vulture / korppikotka	Karelian Proper	204	[Form not found]		?	?							KKSV		
300	487	0	0	-	-	vulture / korppikotka	Veps	207	[Form not found]		?	?							VVS		
300	487	0	0	-	-	vulture / korppikotka	Ingrian	208	[Form not found]		?	?							InkmSk		
300	487	0	0	-	-	vulture / korppikotka	Western Votic	209	[Form not found]		?	?							VKJMS		
300	487	0	0	-	-	vulture / korppikotka	Standard Estonian	210	raisakotkas		2	b					"""Kotkas"" 'eagle'"		SVSk		
300	487	0	0	-	-	vulture / korppikotka	V�ro South Estonian	211	[Form not found]		?	?							VESr		
300	487	0	0	-	-	vulture / korppikotka	Courland Livonian	212	[Form not found]		?	?							LivWb		
300	487	0	0	-	-	vulture / korppikotka	Erzya	301	[Form not found]		?	?							MordWb		
300	487	0	0	-	-	vulture / korppikotka	Meadow Mari	401	[Form not found]		?	?							SMSk, TscherWb		
300	487	0	0	-	-	vulture / korppikotka	Komi-Zyrian	501	[Form not found]		?	?							SyrjWsch		
300	487	0	0	-	-	vulture / korppikotka	Komi-Permyak	503	i̮ǯi̮t kuč		7	g					Lit. 'big eagle'		KoPRSl		
300	487	0	0	-	-	vulture / korppikotka	Udmurt	504	[Form not found]		?	?							WotjWsch		
300	487	0	0	-	-	vulture / korppikotka	Hungarian	601	keselyű		4	d							FMSz		
300	487	0	0	-	-	vulture / korppikotka	Vakh-Vasyugan Khanty	807	kul-po̭čǝk-ku ~ kul-po̭čǝʽ-ku		6	f					Lit. 'fish-tailed-man'		DEWbOstj		
300	487	0	0	-	-	vulture / korppikotka	Tundra Nenets	902	[Form not found]		?	?							JurSWb		
300	487	0	0	-	-	vulture / korppikotka	Selkup	907	[Form not found]		?	?							S�lkWb		
301	488	0	0	-	-	comb / kampa	Standard Finnish	203	kampa		1	h	Germanic	clear	Precise dating difficult. Can be younger. Proto-Nordic, Old Swedish, newer swedish	SSA, NES, Mikko, L�GLOS			-		ca 600 CE
301	488	0	0	-	-	comb / kampa	Standard Estonian	210	kamm		1	h	Germanic	clear	Precise dating difficult. Can be younger. Proto-Nordic, Old Swedish, newer swedish	SSA, NES, Mikko, L�GLOS			SVSk		ca 600 CE
301	488	0	0	-	-	comb / kampa	V�ro South Estonian	211	kamm'		1	h	Germanic	clear	Precise dating difficult. Can be younger. Proto-Nordic, Old Swedish, newer swedish	SSA, NES, Mikko, L�GLOS			VESr		ca 600 CE
301	488	0	0	-	-	comb / kampa	Courland Livonian	212	kemm		1	i	Latvian	clear	"Cf. Latv. ""k?emme"""	Suhonen 1973			LivWb		
301	488	0	0	-	-	comb / kampa	Ingrian	208	kriepina		7	g	Russian	clear					InkmSk		
301	488	0	0	-	-	comb / kampa	Western Votic	209	grēbeni		7	g	Russian	clear					VKJMS		
301	488	0	0	-	-	comb / kampa	South Saami	101	gaampe		1	a	Scandinavian	clear		Lagercrantz 1939			NSsNdb	ca 600 CE	
301	488	0	0	-	-	comb / kampa	Ume Saami	102	gàmba		1	a	Scandinavian	clear		Lagercrantz 1939			WbWlap	ca 600 CE	
301	488	0	0	-	-	comb / kampa	Pite Saami	104	kammba		1	a	Scandinavian	clear		Lagercrantz 1939				ca 600 CE	
301	488	0	0	-	-	comb / kampa	Ume Saami	102	tjuhkòma		2	b	Indo-European	probable					WbWlap		ca 600 CE
301	488	0	0	-	-	comb / kampa	Pite Saami	104	tjåhkom		2	b	Indo-European	probable	Balt origin rejected (Junttila 2015)	EES					ca 600 CE
301	488	0	0	-	-	comb / kampa	North Saami	105	čohkun, čogu		2	b	Indo-European	probable	Balt origin rejected (Junttila 2015)	EES			SSSg		ca 600 CE
301	488	0	0	-	-	comb / kampa	Inari Saami	106	čohhoom		2	b	Indo-European	probable	Balt origin rejected (Junttila 2015)	EES			InsSSk		ca 600 CE
301	488	0	0	-	-	comb / kampa	Skolt Saami	107	čååǥǥam		2	b	Indo-European	probable	Balt origin rejected (Junttila 2015)	EES			SKosSk		ca 600 CE
301	488	0	0	-	-	comb / kampa	Kildin Saami	108	čoagk’		2	b	Indo-European	probable	Balt origin rejected (Junttila 2015)	WOLD			WOLD		ca 600 CE
301	488	0	0	-	-	comb / kampa	Karelian Proper	204	suka		2	b	Indo-European	probable	Balt origin rejected (Junttila 2015)	EES			KKSV		ca 600 CE
301	488	0	0	-	-	comb / kampa	Veps	207	suga		2	b	Indo-European	probable	Balt origin rejected (Junttila 2015)	EES			VVS		ca 600 CE
301	488	0	0	-	-	comb / kampa	Ingrian	208	suɢa		2	b	Indo-European	probable	Balt origin rejected (Junttila 2015)	EES			InkmSk		ca 600 CE
301	488	0	0	-	-	comb / kampa	Erzya	301	surśeme		3	c			Equivalents in Mari and Permic. Hahnenkamm	Vershinin 2009, UEW			MordWb		
301	488	0	0	-	-	comb / kampa	Meadow Mari	401	šerɣe		4	d			*ser?- 'comb' Equivaltens Hahnenkamm	Bereczki2013, UEW			SMSk, TscherWb		
301	488	0	0	-	-	comb / kampa	Komi-Zyrian	501	si̮nan		3	c				Cs�cs2005		Deriv.	SyrjWsch		
301	488	0	0	-	-	comb / kampa	Komi-Permyak	503	si̮nan		3	c				Cs�cs2006		Deriv.	KoPRSl		
301	488	0	0	-	-	comb / kampa	Udmurt	504	si̮n		3	c				Cs�cs2007			WotjWsch		
301	488	0	0	-	-	comb / kampa	Hungarian	601	fésű		5	e			Deriv. From an UGR or FU stem	Zaizc2006, Tesz			FMSz		
301	488	0	0	-	-	comb / kampa	Sosva Mansi	701	årrėp ~ å̄rip		8	j							WogWb		
301	488	0	0	-	-	comb / kampa	Vakh-Vasyugan Khanty	807	kö̆ṇʽčiw		6	f						"Deriv. from ""k�?n??"" 'nail'"	DEWbOstj		
301	488	0	0	-	-	comb / kampa	Tundra Nenets	902	tyírcy°h		3	c						"Deriv. from ""ty�-"" 'comb (v.)'"	JurSWb		
301	488	0	0	-	-	comb / kampa	Selkup	907	tipsiń		3	c							S�lkWb		
302	488	0	0	-	-	top / latva, huippu	Meadow Mari	401	čoŋga		10	j	Iranian	probable	Mordvin has borrowed a word for  'top' also from Iranian but with rejection of PFV proto-language they have to be parallel loans	.Bereczki2013, UEW			SMSk, TscherWb		
302	488	0	0	-	-	top / latva, huippu	Standard Estonian	210	tipp		4	d	Low German	probable	from low german?	EES	Generally, 'top'		SVSk		
302	488	0	0	-	-	top / latva, huippu	V�ro South Estonian	211	tipp		4	d	Low German	probable	from low german?	EES			VESr		
302	488	0	0	-	-	top / latva, huippu	South Saami	101	tjahke		6	f	Unknown language	probable		Aikio 2004	'Fjell, top of fjell'		NSsNdb		
302	488	0	0	-	-	top / latva, huippu	Pite Saami	104	tjåhkkå		6	f	Unknown language	probable		Aikio 2004	'Mountaintop'				
302	488	0	0	-	-	top / latva, huippu	North Saami	105	čohkka		6	f	Unknown language	probable		Aikio 2004			SSSg		
302	488	0	0	-	-	top / latva, huippu	Inari Saami	106	čokke ~ čukka		6	f	Unknown language	probable		Aikio 2004			InsSSk		
302	488	0	0	-	-	top / latva, huippu	Skolt Saami	107	čåʹǩǩ		6	f	Unknown language	probable		Aikio 2004			SKosSk		
302	488	0	0	-	-	top / latva, huippu	South Saami	101	gïerege, gïerhgietjie		5	e					'Treetop, water surface'		NSsNdb		
302	488	0	0	-	-	top / latva, huippu	Ume Saami	102	giara		5	e					'Treetop, water surface'		WbWlap		
302	488	0	0	-	-	top / latva, huippu	Ume Saami	102	sjnjühtjee		7	g							WbWlap		
302	488	0	0	-	-	top / latva, huippu	North Saami	105	giera		5	e							SSSg		
302	488	0	0	-	-	top / latva, huippu	Inari Saami	106	kiera		5	e							InsSSk		
302	488	0	0	-	-	top / latva, huippu	Skolt Saami	107	läʹdvv		1	a							SKosSk		
302	488	0	0	-	-	top / latva, huippu	Kildin Saami	108	ladd’v		1	a							WOLD		
302	488	0	0	-	-	top / latva, huippu	Standard Finnish	203	latva		1	a			Equivalents in Baltic-Finnic	SSA, NES, EES			-		
302	488	0	0	-	-	top / latva, huippu	Standard Finnish	203	huippu		14	n			Only equivalent in karelian. Maybe a derivation from hui 'k��mi, coil' or a descriptive word. An uncertain early Swedish loan origin has been proposed.	SSA, NES			-		
302	488	0	0	-	-	top / latva, huippu	Karelian Proper	204	latva		1	a			Equivalents in Baltic-Finnic	SSA, NES, EES			KKSV		
302	488	0	0	-	-	top / latva, huippu	Karelian Proper	204	lakka		2	b							KKSV		
302	488	0	0	-	-	top / latva, huippu	Veps	207	ladv		1	a			Equivalents in Baltic-Finnic	SSA, NES, EES			VVS		
302	488	0	0	-	-	top / latva, huippu	Veps	207	pä		3	c					'Head, top, summit'		VVS		
302	488	0	0	-	-	top / latva, huippu	Ingrian	208	ladva		1	a			Equivalents in Baltic-Finnic	SSA, NES, EES			InkmSk		
302	488	0	0	-	-	top / latva, huippu	Western Votic	209	лadv		1	a			Equivalents in Baltic-Finnic	SSA, NES, EES			VKJMS		
302	488	0	0	-	-	top / latva, huippu	Standard Estonian	210	latv		1	a			Equivalents in Baltic-Finnic	SSA, NES, EES	'Top of tree'		SVSk		
302	488	0	0	-	-	top / latva, huippu	Courland Livonian	212	ladà		1	a			Equivalents in Baltic-Finnic	SSA, NES, EES			LivWb		
302	488	0	0	-	-	top / latva, huippu	Erzya	301	tʹokš, tʹokške		7	g							MordWb		
302	488	0	0	-	-	top / latva, huippu	Erzya	301	pŕa		8	h			Semantic development from earlier 'rear end' > ('either end' >) 'front end = head'	Vershinin 2009, SSA			MordWb		
302	488	0	0	-	-	top / latva, huippu	Meadow Mari	401	βuj		3	c			*ojwa 'head'	Bereczki2013, UEW, SSA	'Head, treetop'		SMSk, TscherWb		
302	488	0	0	-	-	top / latva, huippu	Meadow Mari	401	ukšer		9	i							SMSk, TscherWb		
302	488	0	0	-	-	top / latva, huippu	Komi-Zyrian	501	ji̮v		11	k				KESK			SyrjWsch		
302	488	0	0	-	-	top / latva, huippu	Komi-Permyak	503	ji̮v		11	k				KESK			KoPRSl		
302	488	0	0	-	-	top / latva, huippu	Udmurt	504	ji̮l		11	k				KESK			WotjWsch		
